"","date","troop","NDVI"
"1729",2016-03-04,"rbm",0.439907265
"1730",2016-03-05,"rbm",0.518807881
"1731",2016-03-06,"rbm",0.518807881
"1732",2016-03-07,"rbm",0.518807881
"1733",2016-03-08,"rbm",0.518807881
"1734",2016-03-09,"rbm",0.518807881
"1735",2016-03-10,"rbm",0.518807881
"1736",2016-03-11,"rbm",0.518807881
"1737",2016-03-12,"rbm",0.518807881
"1738",2016-03-13,"rbm",0.518807881
"1739",2016-03-14,"rbm",0.518807881
"1740",2016-03-15,"rbm",0.518807881
"1741",2016-03-16,"rbm",0.518807881
"1742",2016-03-17,"rbm",0.518807881
"1743",2016-03-18,"rbm",0.518807881
"1744",2016-03-19,"rbm",0.518807881
"1745",2016-03-20,"rbm",0.518807881
"1746",2016-03-21,"rbm",0.495902614
"1747",2016-03-22,"rbm",0.495902614
"1748",2016-03-23,"rbm",0.495902614
"1749",2016-03-24,"rbm",0.495902614
"1750",2016-03-25,"rbm",0.495902614
"1751",2016-03-26,"rbm",0.495902614
"1752",2016-03-27,"rbm",0.495902614
"1753",2016-03-28,"rbm",0.495902614
"1754",2016-03-29,"rbm",0.495902614
"1755",2016-03-30,"rbm",0.495902614
"1756",2016-03-31,"rbm",0.495902614
"1757",2016-04-01,"rbm",0.495902614
"1758",2016-04-02,"rbm",0.495902614
"1759",2016-04-03,"rbm",0.495902614
"1760",2016-04-04,"rbm",0.495902614
"1761",2016-04-05,"rbm",0.495902614
"1762",2016-04-06,"rbm",0.454812906
"1763",2016-04-07,"rbm",0.454812906
"1764",2016-04-08,"rbm",0.454812906
"1765",2016-04-09,"rbm",0.454812906
"1766",2016-04-10,"rbm",0.454812906
"1767",2016-04-11,"rbm",0.454812906
"1768",2016-04-12,"rbm",0.454812906
"1769",2016-04-13,"rbm",0.454812906
"1770",2016-04-14,"rbm",0.454812906
"1771",2016-04-15,"rbm",0.454812906
"1772",2016-04-16,"rbm",0.454812906
"1773",2016-04-17,"rbm",0.454812906
"1774",2016-04-18,"rbm",0.454812906
"1775",2016-04-19,"rbm",0.454812906
"1776",2016-04-20,"rbm",0.454812906
"1777",2016-04-21,"rbm",0.454812906
"1778",2016-04-22,"rbm",0.488497287
"1779",2016-04-23,"rbm",0.488497287
"1780",2016-04-24,"rbm",0.488497287
"1781",2016-04-25,"rbm",0.488497287
"1782",2016-04-26,"rbm",0.488497287
"1783",2016-04-27,"rbm",0.488497287
"1784",2016-04-28,"rbm",0.488497287
"1785",2016-04-29,"rbm",0.488497287
"1786",2016-04-30,"rbm",0.488497287
"1787",2016-05-01,"rbm",0.488497287
"1788",2016-05-02,"rbm",0.488497287
"1789",2016-05-03,"rbm",0.488497287
"1790",2016-05-04,"rbm",0.488497287
"1791",2016-05-05,"rbm",0.488497287
"1792",2016-05-06,"rbm",0.488497287
"1793",2016-05-07,"rbm",0.488497287
"1794",2016-05-08,"rbm",0.494397955
"1795",2016-05-09,"rbm",0.494397955
"1796",2016-05-10,"rbm",0.494397955
"1797",2016-05-11,"rbm",0.494397955
"1798",2016-05-12,"rbm",0.494397955
"1799",2016-05-13,"rbm",0.494397955
"1800",2016-05-14,"rbm",0.494397955
"1801",2016-05-15,"rbm",0.494397955
"1802",2016-05-16,"rbm",0.494397955
"1803",2016-05-17,"rbm",0.494397955
"1804",2016-05-18,"rbm",0.494397955
"1805",2016-05-19,"rbm",0.494397955
"1806",2016-05-20,"rbm",0.494397955
"1807",2016-05-21,"rbm",0.494397955
"1808",2016-05-22,"rbm",0.494397955
"1809",2016-05-23,"rbm",0.494397955
"1810",2016-05-24,"rbm",0.45472229
"1811",2016-05-25,"rbm",0.45472229
"1812",2016-05-26,"rbm",0.45472229
"1813",2016-05-27,"rbm",0.45472229
"1814",2016-05-28,"rbm",0.45472229
"1815",2016-05-29,"rbm",0.45472229
"1816",2016-05-30,"rbm",0.45472229
"1817",2016-05-31,"rbm",0.45472229
"1818",2016-06-01,"rbm",0.45472229
"1819",2016-06-02,"rbm",0.45472229
"1820",2016-06-03,"rbm",0.45472229
"1821",2016-06-04,"rbm",0.45472229
"1822",2016-06-05,"rbm",0.45472229
"1823",2016-06-06,"rbm",0.45472229
"1824",2016-06-07,"rbm",0.45472229
"1825",2016-06-08,"rbm",0.45472229
"1826",2016-06-09,"rbm",0.476936697
"1827",2016-06-10,"rbm",0.476936697
"1828",2016-06-11,"rbm",0.476936697
"1829",2016-06-12,"rbm",0.476936697
"1830",2016-06-13,"rbm",0.476936697
"1831",2016-06-14,"rbm",0.476936697
"1832",2016-06-15,"rbm",0.476936697
"1833",2016-06-16,"rbm",0.476936697
"1834",2016-06-17,"rbm",0.476936697
"1835",2016-06-18,"rbm",0.476936697
"1836",2016-06-19,"rbm",0.476936697
"1837",2016-06-20,"rbm",0.476936697
"1838",2016-06-21,"rbm",0.476936697
"1839",2016-06-22,"rbm",0.476936697
"1840",2016-06-23,"rbm",0.476936697
"1841",2016-06-24,"rbm",0.476936697
"1842",2016-06-25,"rbm",0.413431755
"1843",2016-06-26,"rbm",0.413431755
"1844",2016-06-27,"rbm",0.413431755
"1845",2016-06-28,"rbm",0.413431755
"1846",2016-06-29,"rbm",0.413431755
"1847",2016-06-30,"rbm",0.413431755
"1848",2016-07-01,"rbm",0.413431755
"1849",2016-07-02,"rbm",0.413431755
"1850",2016-07-03,"rbm",0.413431755
"1851",2016-07-04,"rbm",0.413431755
"1852",2016-07-05,"rbm",0.413431755
"1853",2016-07-06,"rbm",0.413431755
"1854",2016-07-07,"rbm",0.413431755
"1855",2016-07-08,"rbm",0.413431755
"1856",2016-07-09,"rbm",0.413431755
"1857",2016-07-10,"rbm",0.413431755
"1858",2016-07-11,"rbm",0.393329673
"1859",2016-07-12,"rbm",0.393329673
"1860",2016-07-13,"rbm",0.393329673
"1861",2016-07-14,"rbm",0.393329673
"1862",2016-07-15,"rbm",0.393329673
"1863",2016-07-16,"rbm",0.393329673
"1864",2016-07-17,"rbm",0.393329673
"1865",2016-07-18,"rbm",0.393329673
"1866",2016-07-19,"rbm",0.393329673
"1867",2016-07-20,"rbm",0.393329673
"1868",2016-07-21,"rbm",0.393329673
"1869",2016-07-22,"rbm",0.393329673
"1870",2016-07-23,"rbm",0.393329673
"1871",2016-07-24,"rbm",0.393329673
"1872",2016-07-25,"rbm",0.393329673
"1873",2016-07-26,"rbm",0.393329673
"1874",2016-07-27,"rbm",0.369370975
"1875",2016-07-28,"rbm",0.369370975
"1876",2016-07-29,"rbm",0.369370975
"1877",2016-07-30,"rbm",0.369370975
"1878",2016-07-31,"rbm",0.369370975
"1879",2016-08-01,"rbm",0.369370975
"1880",2016-08-02,"rbm",0.369370975
"1881",2016-08-03,"rbm",0.369370975
"1882",2016-08-04,"rbm",0.369370975
"1883",2016-08-05,"rbm",0.369370975
"1884",2016-08-06,"rbm",0.369370975
"1885",2016-08-07,"rbm",0.369370975
"1886",2016-08-08,"rbm",0.369370975
"1887",2016-08-09,"rbm",0.369370975
"1888",2016-08-10,"rbm",0.369370975
"1889",2016-08-11,"rbm",0.369370975
"1890",2016-08-12,"rbm",0.341721414
"1891",2016-08-13,"rbm",0.341721414
"1892",2016-08-14,"rbm",0.341721414
"1893",2016-08-15,"rbm",0.341721414
"1894",2016-08-16,"rbm",0.341721414
"1895",2016-08-17,"rbm",0.341721414
"1896",2016-08-18,"rbm",0.341721414
"1897",2016-08-19,"rbm",0.341721414
"1898",2016-08-20,"rbm",0.341721414
"1899",2016-08-21,"rbm",0.341721414
"1900",2016-08-22,"rbm",0.341721414
"1901",2016-08-23,"rbm",0.341721414
"1902",2016-08-24,"rbm",0.341721414
"1903",2016-08-25,"rbm",0.341721414
"1904",2016-08-26,"rbm",0.341721414
"1905",2016-08-27,"rbm",0.341721414
"1906",2016-08-28,"rbm",0.365147863
"1907",2016-08-29,"rbm",0.365147863
"1908",2016-08-30,"rbm",0.365147863
"1909",2016-08-31,"rbm",0.365147863
"1910",2016-09-01,"rbm",0.365147863
"1911",2016-09-02,"rbm",0.365147863
"1912",2016-09-03,"rbm",0.365147863
"1913",2016-09-04,"rbm",0.365147863
"1914",2016-09-05,"rbm",0.365147863
"1915",2016-09-06,"rbm",0.365147863
"1916",2016-09-07,"rbm",0.365147863
"1917",2016-09-08,"rbm",0.365147863
"1918",2016-09-09,"rbm",0.365147863
"1919",2016-09-10,"rbm",0.365147863
"1920",2016-09-11,"rbm",0.365147863
"1921",2016-09-12,"rbm",0.365147863
"1922",2016-09-13,"rbm",0.299628086
"1923",2016-09-14,"rbm",0.299628086
"1924",2016-09-15,"rbm",0.299628086
"1925",2016-09-16,"rbm",0.299628086
"1926",2016-09-17,"rbm",0.299628086
"1927",2016-09-18,"rbm",0.299628086
"1928",2016-09-19,"rbm",0.299628086
"1929",2016-09-20,"rbm",0.299628086
"1930",2016-09-21,"rbm",0.299628086
"1931",2016-09-22,"rbm",0.299628086
"1932",2016-09-23,"rbm",0.299628086
"1933",2016-09-24,"rbm",0.299628086
"1934",2016-09-25,"rbm",0.299628086
"1935",2016-09-26,"rbm",0.299628086
"1936",2016-09-27,"rbm",0.299628086
"1937",2016-09-28,"rbm",0.299628086
"1938",2016-09-29,"rbm",0.291790433
"1939",2016-09-30,"rbm",0.291790433
"1940",2016-10-01,"rbm",0.291790433
"1941",2016-10-02,"rbm",0.291790433
"1942",2016-10-03,"rbm",0.291790433
"1943",2016-10-04,"rbm",0.291790433
"1944",2016-10-05,"rbm",0.291790433
"1945",2016-10-06,"rbm",0.291790433
"1946",2016-10-07,"rbm",0.291790433
"1947",2016-10-08,"rbm",0.291790433
"1948",2016-10-09,"rbm",0.291790433
"1949",2016-10-10,"rbm",0.291790433
"1950",2016-10-11,"rbm",0.291790433
"1951",2016-10-12,"rbm",0.291790433
"1952",2016-10-13,"rbm",0.291790433
"1953",2016-10-14,"rbm",0.291790433
"1954",2016-10-15,"rbm",0.293315197
"1955",2016-10-16,"rbm",0.293315197
"1956",2016-10-17,"rbm",0.293315197
"1957",2016-10-18,"rbm",0.293315197
"1958",2016-10-19,"rbm",0.293315197
"1959",2016-10-20,"rbm",0.293315197
"1960",2016-10-21,"rbm",0.293315197
"1961",2016-10-22,"rbm",0.293315197
"1962",2016-10-23,"rbm",0.293315197
"1963",2016-10-24,"rbm",0.293315197
"1964",2016-10-25,"rbm",0.293315197
"1965",2016-10-26,"rbm",0.293315197
"1966",2016-10-27,"rbm",0.293315197
"1967",2016-10-28,"rbm",0.293315197
"1968",2016-10-29,"rbm",0.293315197
"1969",2016-10-30,"rbm",0.293315197
"1970",2016-10-31,"rbm",0.28904348
"1971",2016-11-01,"rbm",0.28904348
"1972",2016-11-02,"rbm",0.28904348
"1973",2016-11-03,"rbm",0.28904348
"1974",2016-11-04,"rbm",0.28904348
"1975",2016-11-05,"rbm",0.28904348
"1976",2016-11-06,"rbm",0.28904348
"1977",2016-11-07,"rbm",0.28904348
"1978",2016-11-08,"rbm",0.28904348
"1979",2016-11-09,"rbm",0.28904348
"1980",2016-11-10,"rbm",0.28904348
"1981",2016-11-11,"rbm",0.28904348
"1982",2016-11-12,"rbm",0.28904348
"1983",2016-11-13,"rbm",0.28904348
"1984",2016-11-14,"rbm",0.28904348
"1985",2016-11-15,"rbm",0.28904348
"1986",2016-11-16,"rbm",0.293246587
"1987",2016-11-17,"rbm",0.293246587
"1988",2016-11-18,"rbm",0.293246587
"1989",2016-11-19,"rbm",0.293246587
"1990",2016-11-20,"rbm",0.293246587
"1991",2016-11-21,"rbm",0.293246587
"1992",2016-11-22,"rbm",0.293246587
"1993",2016-11-23,"rbm",0.293246587
"1994",2016-11-24,"rbm",0.293246587
"1995",2016-11-25,"rbm",0.293246587
"1996",2016-11-26,"rbm",0.293246587
"1997",2016-11-27,"rbm",0.293246587
"1998",2016-11-28,"rbm",0.293246587
"1999",2016-11-29,"rbm",0.293246587
"2000",2016-11-30,"rbm",0.293246587
"2001",2016-12-01,"rbm",0.293246587
"2002",2016-12-02,"rbm",0.271717512
"2003",2016-12-03,"rbm",0.271717512
"2004",2016-12-04,"rbm",0.271717512
"2005",2016-12-05,"rbm",0.271717512
"2006",2016-12-06,"rbm",0.271717512
"2007",2016-12-07,"rbm",0.271717512
"2008",2016-12-08,"rbm",0.271717512
"2009",2016-12-09,"rbm",0.271717512
"2010",2016-12-10,"rbm",0.271717512
"2011",2016-12-11,"rbm",0.271717512
"2012",2016-12-12,"rbm",0.271717512
"2013",2016-12-13,"rbm",0.271717512
"2014",2016-12-14,"rbm",0.271717512
"2015",2016-12-15,"rbm",0.271717512
"2016",2016-12-16,"rbm",0.271717512
"2017",2016-12-17,"rbm",0.271717512
"2018",2016-12-18,"rbm",0.285231563
"2019",2016-12-19,"rbm",0.285231563
"2020",2016-12-20,"rbm",0.285231563
"2021",2016-12-21,"rbm",0.285231563
"2022",2016-12-22,"rbm",0.285231563
"2023",2016-12-23,"rbm",0.285231563
"2024",2016-12-24,"rbm",0.285231563
"2025",2016-12-25,"rbm",0.285231563
"2026",2016-12-26,"rbm",0.285231563
"2027",2016-12-27,"rbm",0.285231563
"2028",2016-12-28,"rbm",0.285231563
"2029",2016-12-29,"rbm",0.285231563
"2030",2016-12-30,"rbm",0.285231563
"2031",2016-12-31,"rbm",0.285231563
"2032",2017-01-01,"rbm",0.332009226
"2033",2017-01-02,"rbm",0.332009226
"2034",2017-01-03,"rbm",0.332009226
"2035",2017-01-04,"rbm",0.332009226
"2036",2017-01-05,"rbm",0.332009226
"2037",2017-01-06,"rbm",0.332009226
"2038",2017-01-07,"rbm",0.332009226
"2039",2017-01-08,"rbm",0.332009226
"2040",2017-01-09,"rbm",0.332009226
"2041",2017-01-10,"rbm",0.332009226
"2042",2017-01-11,"rbm",0.332009226
"2043",2017-01-12,"rbm",0.332009226
"2044",2017-01-13,"rbm",0.332009226
"2045",2017-01-14,"rbm",0.332009226
"2046",2017-01-15,"rbm",0.332009226
"2047",2017-01-16,"rbm",0.332009226
"2048",2017-01-17,"rbm",0.312655345
"2049",2017-01-18,"rbm",0.312655345
"2050",2017-01-19,"rbm",0.312655345
"2051",2017-01-20,"rbm",0.312655345
"2052",2017-01-21,"rbm",0.312655345
"2053",2017-01-22,"rbm",0.312655345
"2054",2017-01-23,"rbm",0.312655345
"2055",2017-01-24,"rbm",0.312655345
"2056",2017-01-25,"rbm",0.312655345
"2057",2017-01-26,"rbm",0.312655345
"2058",2017-01-27,"rbm",0.312655345
"2059",2017-01-28,"rbm",0.312655345
"2060",2017-01-29,"rbm",0.312655345
"2061",2017-01-30,"rbm",0.312655345
"2062",2017-01-31,"rbm",0.312655345
"2063",2017-02-01,"rbm",0.312655345
"2064",2017-02-02,"rbm",0.312231293
"2065",2017-02-03,"rbm",0.312231293
"2066",2017-02-04,"rbm",0.312231293
"2067",2017-02-05,"rbm",0.312231293
"2068",2017-02-06,"rbm",0.312231293
"2069",2017-02-07,"rbm",0.312231293
"2070",2017-02-08,"rbm",0.312231293
"2071",2017-02-09,"rbm",0.312231293
"2072",2017-02-10,"rbm",0.312231293
"2073",2017-02-11,"rbm",0.312231293
"2074",2017-02-12,"rbm",0.312231293
"2075",2017-02-13,"rbm",0.312231293
"2076",2017-02-14,"rbm",0.312231293
"2077",2017-02-15,"rbm",0.312231293
"2078",2017-02-16,"rbm",0.312231293
"2079",2017-02-17,"rbm",0.312231293
"2080",2017-02-18,"rbm",0.371931187
"2081",2017-02-19,"rbm",0.371931187
"2082",2017-02-20,"rbm",0.371931187
"2083",2017-02-21,"rbm",0.371931187
"2084",2017-02-22,"rbm",0.371931187
"2085",2017-02-23,"rbm",0.371931187
"2086",2017-02-24,"rbm",0.371931187
"2087",2017-02-25,"rbm",0.371931187
"2088",2017-02-26,"rbm",0.371931187
"2089",2017-02-27,"rbm",0.371931187
"2090",2017-02-28,"rbm",0.371931187
"2091",2017-03-01,"rbm",0.371931187
"2092",2017-03-02,"rbm",0.371931187
"2093",2017-03-03,"rbm",0.371931187
"2094",2017-03-04,"rbm",0.371931187
"2095",2017-03-05,"rbm",0.371931187
"2096",2017-03-06,"rbm",0.389986437
"2097",2017-03-07,"rbm",0.389986437
"2098",2017-03-08,"rbm",0.389986437
"2099",2017-03-09,"rbm",0.389986437
"2100",2017-03-10,"rbm",0.389986437
"2101",2017-03-11,"rbm",0.389986437
"2102",2017-03-12,"rbm",0.389986437
"2103",2017-03-13,"rbm",0.389986437
"2104",2017-03-14,"rbm",0.389986437
"2105",2017-03-15,"rbm",0.389986437
"2106",2017-03-16,"rbm",0.389986437
"2107",2017-03-17,"rbm",0.389986437
"2108",2017-03-18,"rbm",0.389986437
"2109",2017-03-19,"rbm",0.389986437
"2110",2017-03-20,"rbm",0.389986437
"2111",2017-03-21,"rbm",0.389986437
"2112",2017-03-22,"rbm",0.422416764
"2113",2017-03-23,"rbm",0.422416764
"2114",2017-03-24,"rbm",0.422416764
"2115",2017-03-25,"rbm",0.422416764
"2116",2017-03-26,"rbm",0.422416764
"2117",2017-03-27,"rbm",0.422416764
"2118",2017-03-28,"rbm",0.422416764
"2119",2017-03-29,"rbm",0.422416764
"2120",2017-03-30,"rbm",0.422416764
"2121",2017-03-31,"rbm",0.422416764
"2122",2017-04-01,"rbm",0.422416764
"2123",2017-04-02,"rbm",0.422416764
"2124",2017-04-03,"rbm",0.422416764
"2125",2017-04-04,"rbm",0.422416764
"2126",2017-04-05,"rbm",0.422416764
"2127",2017-04-06,"rbm",0.422416764
"2128",2017-04-07,"rbm",0.402119056
"2129",2017-04-08,"rbm",0.402119056
"2130",2017-04-09,"rbm",0.402119056
"2131",2017-04-10,"rbm",0.402119056
"2132",2017-04-11,"rbm",0.402119056
"2133",2017-04-12,"rbm",0.402119056
"2134",2017-04-13,"rbm",0.402119056
"2135",2017-04-14,"rbm",0.402119056
"2136",2017-04-15,"rbm",0.402119056
"2137",2017-04-16,"rbm",0.402119056
"2138",2017-04-17,"rbm",0.402119056
"2139",2017-04-18,"rbm",0.402119056
"2140",2017-04-19,"rbm",0.402119056
"2141",2017-04-20,"rbm",0.402119056
"2142",2017-04-21,"rbm",0.402119056
"2143",2017-04-22,"rbm",0.402119056
"2144",2017-04-23,"rbm",0.363444861
"2145",2017-04-24,"rbm",0.363444861
"2146",2017-04-25,"rbm",0.363444861
"2147",2017-04-26,"rbm",0.363444861
"2148",2017-04-27,"rbm",0.363444861
"2149",2017-04-28,"rbm",0.363444861
"2150",2017-04-29,"rbm",0.363444861
"2151",2017-04-30,"rbm",0.363444861
"2152",2017-05-01,"rbm",0.363444861
"2153",2017-05-02,"rbm",0.363444861
"2154",2017-05-03,"rbm",0.363444861
"2155",2017-05-04,"rbm",0.363444861
"2156",2017-05-05,"rbm",0.363444861
"2157",2017-05-06,"rbm",0.363444861
"2158",2017-05-07,"rbm",0.363444861
"2159",2017-05-08,"rbm",0.363444861
"2160",2017-05-09,"rbm",0.410610441
"2161",2017-05-10,"rbm",0.410610441
"2162",2017-05-11,"rbm",0.410610441
"2163",2017-05-12,"rbm",0.410610441
"2164",2017-05-13,"rbm",0.410610441
"2165",2017-05-14,"rbm",0.410610441
"2166",2017-05-15,"rbm",0.410610441
"2167",2017-05-16,"rbm",0.410610441
"2168",2017-05-17,"rbm",0.410610441
"2169",2017-05-18,"rbm",0.410610441
"2170",2017-05-19,"rbm",0.410610441
"2171",2017-05-20,"rbm",0.410610441
"2172",2017-05-21,"rbm",0.410610441
"2173",2017-05-22,"rbm",0.410610441
"2174",2017-05-23,"rbm",0.410610441
"2175",2017-05-24,"rbm",0.410610441
"2176",2017-05-25,"rbm",0.354213832
"2177",2017-05-26,"rbm",0.354213832
"2178",2017-05-27,"rbm",0.354213832
"2179",2017-05-28,"rbm",0.354213832
"2180",2017-05-29,"rbm",0.354213832
"2181",2017-05-30,"rbm",0.354213832
"2182",2017-05-31,"rbm",0.354213832
"2183",2017-06-01,"rbm",0.354213832
"2184",2017-06-02,"rbm",0.354213832
"2185",2017-06-03,"rbm",0.354213832
"2186",2017-06-04,"rbm",0.354213832
"2187",2017-06-05,"rbm",0.354213832
"2188",2017-06-06,"rbm",0.354213832
"2189",2017-06-07,"rbm",0.354213832
"2190",2017-06-08,"rbm",0.354213832
"2191",2014-06-10,"pt",0.559752834
"2192",2014-06-11,"pt",0.559752834
"2193",2014-06-12,"pt",0.559752834
"2194",2014-06-13,"pt",0.559752834
"2195",2014-06-14,"pt",0.559752834
"2196",2014-06-15,"pt",0.559752834
"2197",2014-06-16,"pt",0.559752834
"2198",2014-06-17,"pt",0.559752834
"2199",2014-06-18,"pt",0.559752834
"2200",2014-06-19,"pt",0.559752834
"2201",2014-06-20,"pt",0.559752834
"2202",2014-06-21,"pt",0.559752834
"2203",2014-06-22,"pt",0.559752834
"2204",2014-06-23,"pt",0.559752834
"2205",2014-06-24,"pt",0.559752834
"2206",2014-06-25,"pt",0.559752834
"2207",2014-06-26,"pt",0.510809524
"2208",2014-06-27,"pt",0.510809524
"2209",2014-06-28,"pt",0.510809524
"2210",2014-06-29,"pt",0.510809524
"2211",2014-06-30,"pt",0.510809524
"2212",2014-07-01,"pt",0.510809524
"2213",2014-07-02,"pt",0.510809524
"2214",2014-07-03,"pt",0.510809524
"2215",2014-07-04,"pt",0.510809524
"2216",2014-07-05,"pt",0.510809524
"2217",2014-07-06,"pt",0.510809524
"2218",2014-07-07,"pt",0.510809524
"2219",2014-07-08,"pt",0.510809524
"2220",2014-07-09,"pt",0.510809524
"2221",2014-07-10,"pt",0.510809524
"2222",2014-07-11,"pt",0.510809524
"2223",2014-07-12,"pt",0.322830787
"2224",2014-07-13,"pt",0.322830787
"2225",2014-07-14,"pt",0.322830787
"2226",2014-07-15,"pt",0.322830787
"2227",2014-07-16,"pt",0.322830787
"2228",2014-07-17,"pt",0.322830787
"2229",2014-07-18,"pt",0.322830787
"2230",2014-07-19,"pt",0.322830787
"2231",2014-07-20,"pt",0.322830787
"2232",2014-07-21,"pt",0.322830787
"2233",2014-07-22,"pt",0.322830787
"2234",2014-07-23,"pt",0.322830787
"2235",2014-07-24,"pt",0.322830787
"2236",2014-07-25,"pt",0.322830787
"2237",2014-07-26,"pt",0.322830787
"2238",2014-07-27,"pt",0.322830787
"2239",2014-07-28,"pt",0.436284736
"2240",2014-07-29,"pt",0.436284736
"2241",2014-07-30,"pt",0.436284736
"2242",2014-07-31,"pt",0.436284736
"2243",2014-08-01,"pt",0.436284736
"2244",2014-08-02,"pt",0.436284736
"2245",2014-08-03,"pt",0.436284736
"2246",2014-08-04,"pt",0.436284736
"2247",2014-08-05,"pt",0.436284736
"2248",2014-08-06,"pt",0.436284736
"2249",2014-08-07,"pt",0.436284736
"2250",2014-08-08,"pt",0.436284736
"2251",2014-08-09,"pt",0.436284736
"2252",2014-08-10,"pt",0.436284736
"2253",2014-08-11,"pt",0.436284736
"2254",2014-08-12,"pt",0.436284736
"2255",2014-08-13,"pt",0.438572477
"2256",2014-08-14,"pt",0.438572477
"2257",2014-08-15,"pt",0.438572477
"2258",2014-08-16,"pt",0.438572477
"2259",2014-08-17,"pt",0.438572477
"2260",2014-08-18,"pt",0.438572477
"2261",2014-08-19,"pt",0.438572477
"2262",2014-08-20,"pt",0.438572477
"2263",2014-08-21,"pt",0.438572477
"2264",2014-08-22,"pt",0.438572477
"2265",2014-08-23,"pt",0.438572477
"2266",2014-08-24,"pt",0.438572477
"2267",2014-08-25,"pt",0.438572477
"2268",2014-08-26,"pt",0.438572477
"2269",2014-08-27,"pt",0.438572477
"2270",2014-08-28,"pt",0.438572477
"2271",2014-08-29,"pt",0.429373597
"2272",2014-08-30,"pt",0.429373597
"2273",2014-08-31,"pt",0.429373597
"2274",2014-09-01,"pt",0.429373597
"2275",2014-09-02,"pt",0.429373597
"2276",2014-09-03,"pt",0.429373597
"2277",2014-09-04,"pt",0.429373597
"2278",2014-09-05,"pt",0.429373597
"2279",2014-09-06,"pt",0.429373597
"2280",2014-09-07,"pt",0.429373597
"2281",2014-09-08,"pt",0.429373597
"2282",2014-09-09,"pt",0.429373597
"2283",2014-09-10,"pt",0.429373597
"2284",2014-09-11,"pt",0.429373597
"2285",2014-09-12,"pt",0.429373597
"2286",2014-09-13,"pt",0.429373597
"2287",2014-09-14,"pt",0.408249254
"2288",2014-09-15,"pt",0.408249254
"2289",2014-09-16,"pt",0.408249254
"2290",2014-09-17,"pt",0.408249254
"2291",2014-09-18,"pt",0.408249254
"2292",2014-09-19,"pt",0.408249254
"2293",2014-09-20,"pt",0.408249254
"2294",2014-09-21,"pt",0.408249254
"2295",2014-09-22,"pt",0.408249254
"2296",2014-09-23,"pt",0.408249254
"2297",2014-09-24,"pt",0.408249254
"2298",2014-09-25,"pt",0.408249254
"2299",2014-09-26,"pt",0.408249254
"2300",2014-09-27,"pt",0.408249254
"2301",2014-09-28,"pt",0.408249254
"2302",2014-09-29,"pt",0.408249254
"2303",2014-09-30,"pt",0.506727945
"2304",2014-10-01,"pt",0.506727945
"2305",2014-10-02,"pt",0.506727945
"2306",2014-10-03,"pt",0.506727945
"2307",2014-10-04,"pt",0.506727945
"2308",2014-10-05,"pt",0.506727945
"2309",2014-10-06,"pt",0.506727945
"2310",2014-10-07,"pt",0.506727945
"2311",2014-10-08,"pt",0.506727945
"2312",2014-10-09,"pt",0.506727945
"2313",2014-10-10,"pt",0.506727945
"2314",2014-10-11,"pt",0.506727945
"2315",2014-10-12,"pt",0.506727945
"2316",2014-10-13,"pt",0.506727945
"2317",2014-10-14,"pt",0.506727945
"2318",2014-10-15,"pt",0.506727945
"2319",2014-10-16,"pt",0.51074386
"2320",2014-10-17,"pt",0.51074386
"2321",2014-10-18,"pt",0.51074386
"2322",2014-10-19,"pt",0.51074386
"2323",2014-10-20,"pt",0.51074386
"2324",2014-10-21,"pt",0.51074386
"2325",2014-10-22,"pt",0.51074386
"2326",2014-10-23,"pt",0.51074386
"2327",2014-10-24,"pt",0.51074386
"2328",2014-10-25,"pt",0.51074386
"2329",2014-10-26,"pt",0.51074386
"2330",2014-10-27,"pt",0.51074386
"2331",2014-10-28,"pt",0.51074386
"2332",2014-10-29,"pt",0.51074386
"2333",2014-10-30,"pt",0.51074386
"2334",2014-10-31,"pt",0.51074386
"2335",2014-11-01,"pt",0.531578711
"2336",2014-11-02,"pt",0.531578711
"2337",2014-11-03,"pt",0.531578711
"2338",2014-11-04,"pt",0.531578711
"2339",2014-11-05,"pt",0.531578711
"2340",2014-11-06,"pt",0.531578711
"2341",2014-11-07,"pt",0.531578711
"2342",2014-11-08,"pt",0.531578711
"2343",2014-11-09,"pt",0.531578711
"2344",2014-11-10,"pt",0.531578711
"2345",2014-11-11,"pt",0.531578711
"2346",2014-11-12,"pt",0.531578711
"2347",2014-11-13,"pt",0.531578711
"2348",2014-11-14,"pt",0.531578711
"2349",2014-11-15,"pt",0.531578711
"2350",2014-11-16,"pt",0.531578711
"2351",2014-11-17,"pt",0.521754647
"2352",2014-11-18,"pt",0.521754647
"2353",2014-11-19,"pt",0.521754647
"2354",2014-11-20,"pt",0.521754647
"2355",2014-11-21,"pt",0.521754647
"2356",2014-11-22,"pt",0.521754647
"2357",2014-11-23,"pt",0.521754647
"2358",2014-11-24,"pt",0.521754647
"2359",2014-11-25,"pt",0.521754647
"2360",2014-11-26,"pt",0.521754647
"2361",2014-11-27,"pt",0.521754647
"2362",2014-11-28,"pt",0.521754647
"2363",2014-11-29,"pt",0.521754647
"2364",2014-11-30,"pt",0.521754647
"2365",2014-12-01,"pt",0.521754647
"2366",2014-12-02,"pt",0.521754647
"2367",2014-12-03,"pt",0.578665045
"2368",2014-12-04,"pt",0.578665045
"2369",2014-12-05,"pt",0.578665045
"2370",2014-12-06,"pt",0.578665045
"2371",2014-12-07,"pt",0.578665045
"2372",2014-12-08,"pt",0.578665045
